timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718986225807,848,HTTP Request,200,OK,Thread Group 60 1-13,text,true,,1708,14576,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,848,0,114
1718986226808,787,HTTP Request,200,OK,Thread Group 60 1-14,text,true,,1708,15334,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,787,0,247
1718986227807,702,HTTP Request,200,OK,Thread Group 60 1-15,text,true,,1708,13193,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,702,0,185
1718986228801,763,HTTP Request,200,OK,Thread Group 60 1-16,text,true,,1708,13717,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,763,0,260
1718986229800,623,HTTP Request,200,OK,Thread Group 60 1-17,text,true,,1708,16623,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,623,0,101
1718986230804,664,HTTP Request,200,OK,Thread Group 60 1-18,text,true,,1708,17064,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,664,0,119
1718986231801,607,HTTP Request,200,OK,Thread Group 60 1-19,text,true,,1708,14067,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,607,0,123
1718986232802,644,HTTP Request,200,OK,Thread Group 60 1-20,text,true,,1708,15695,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,644,0,119
1718986233802,827,HTTP Request,200,OK,Thread Group 60 1-21,text,true,,1712,14760,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,827,0,137
1718986234808,718,HTTP Request,200,OK,Thread Group 60 1-22,text,true,,1708,15640,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,718,0,150
1718986235801,609,HTTP Request,200,OK,Thread Group 60 1-23,text,true,,1708,11831,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,609,0,131
1718986236804,612,HTTP Request,200,OK,Thread Group 60 1-24,text,true,,1708,13755,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,612,0,116
1718986237801,769,HTTP Request,200,OK,Thread Group 60 1-25,text,true,,1708,17272,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,769,0,104
1718986238804,632,HTTP Request,200,OK,Thread Group 60 1-26,text,true,,1708,14368,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,632,0,121
1718986239802,609,HTTP Request,200,OK,Thread Group 60 1-27,text,true,,1708,8914,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,609,0,123
1718986240801,653,HTTP Request,200,OK,Thread Group 60 1-28,text,true,,1708,16907,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,653,0,123
1718986241807,653,HTTP Request,200,OK,Thread Group 60 1-29,text,true,,1708,17218,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,653,0,114
1718986242802,632,HTTP Request,200,OK,Thread Group 60 1-30,text,true,,1708,15897,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,632,0,126
1718986243802,644,HTTP Request,200,OK,Thread Group 60 1-31,text,true,,1708,12409,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,644,0,154
1718986244802,635,HTTP Request,200,OK,Thread Group 60 1-32,text,true,,1712,8440,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,635,0,144
1718986245801,628,HTTP Request,200,OK,Thread Group 60 1-33,text,true,,1708,15601,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,628,0,103
1718986246801,627,HTTP Request,200,OK,Thread Group 60 1-34,text,true,,1708,14238,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,627,0,121
1718986247802,797,HTTP Request,200,OK,Thread Group 60 1-35,text,true,,1708,14099,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,797,0,127
1718986248801,644,HTTP Request,200,OK,Thread Group 60 1-36,text,true,,1708,15790,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,644,0,120
1718986249803,719,HTTP Request,200,OK,Thread Group 60 1-37,text,true,,1708,17302,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,719,0,120
1718986250802,627,HTTP Request,200,OK,Thread Group 60 1-38,text,true,,1708,12803,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,627,0,138
1718986251802,619,HTTP Request,200,OK,Thread Group 60 1-39,text,true,,1708,13039,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,619,0,134
1718986252801,612,HTTP Request,200,OK,Thread Group 60 1-40,text,true,,1708,12146,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,612,0,124
1718986253803,587,HTTP Request,200,OK,Thread Group 60 1-41,text,true,,1708,12349,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,587,0,101
1718986254804,607,HTTP Request,200,OK,Thread Group 60 1-42,text,true,,1708,14143,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,607,0,116
1718986255804,612,HTTP Request,200,OK,Thread Group 60 1-43,text,true,,1712,13501,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,611,0,122
1718986256802,646,HTTP Request,200,OK,Thread Group 60 1-44,text,true,,1708,14453,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,646,0,123
1718986257802,649,HTTP Request,200,OK,Thread Group 60 1-45,text,true,,1708,12640,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,648,0,133
1718986258805,604,HTTP Request,200,OK,Thread Group 60 1-46,text,true,,1708,13132,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,604,0,125
1718986259803,681,HTTP Request,200,OK,Thread Group 60 1-47,text,true,,1708,17964,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,681,0,133
1718986260801,635,HTTP Request,200,OK,Thread Group 60 1-48,text,true,,1708,16391,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,635,0,122
1718986261805,734,HTTP Request,200,OK,Thread Group 60 1-49,text,true,,1708,14503,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,734,0,117
1718986262802,640,HTTP Request,200,OK,Thread Group 60 1-50,text,true,,1708,16903,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,640,0,122
1718986263802,695,HTTP Request,200,OK,Thread Group 60 1-51,text,true,,1708,15077,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,695,0,136
1718986264801,610,HTTP Request,200,OK,Thread Group 60 1-52,text,true,,1708,13548,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,610,0,111
1718986265802,711,HTTP Request,200,OK,Thread Group 60 1-53,text,true,,1712,16991,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,710,0,125
1718986266802,649,HTTP Request,200,OK,Thread Group 60 1-54,text,true,,1708,14111,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,649,0,97
1718986267802,691,HTTP Request,200,OK,Thread Group 60 1-55,text,true,,1708,18539,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,691,0,131
1718986268802,686,HTTP Request,200,OK,Thread Group 60 1-56,text,true,,1708,17641,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,686,0,152
1718986269802,663,HTTP Request,200,OK,Thread Group 60 1-57,text,true,,1708,18628,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,663,0,101
1718986270801,640,HTTP Request,200,OK,Thread Group 60 1-58,text,true,,1708,16051,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,640,0,127
1718986271805,633,HTTP Request,200,OK,Thread Group 60 1-59,text,true,,1708,17313,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,633,0,95
1718986272802,608,HTTP Request,200,OK,Thread Group 60 1-60,text,true,,1708,12833,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,608,0,104
