timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,latency average
1.71899E+12,619,HTTP Request,200,OK,Thread Group 120 1-30,text,TRUE,,1708,15909,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,618,0,108,,
1.71899E+12,592,HTTP Request,200,OK,Thread Group 120 1-31,text,TRUE,,1708,12412,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,592,0,110,,
1.71899E+12,592,HTTP Request,200,OK,Thread Group 120 1-32,text,TRUE,,1708,8437,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,592,0,102,,
1.71899E+12,620,HTTP Request,200,OK,Thread Group 120 1-33,text,TRUE,,1708,15592,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,620,0,112,,
1.71899E+12,602,HTTP Request,200,OK,Thread Group 120 1-34,text,TRUE,,1708,14232,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,601,0,100,,
1.71899E+12,832,HTTP Request,200,OK,Thread Group 120 1-35,text,TRUE,,1708,14108,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,832,0,159,,
1.71899E+12,649,HTTP Request,200,OK,Thread Group 120 1-36,text,TRUE,,1708,15781,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,649,0,128,,
1.71899E+12,606,HTTP Request,200,OK,Thread Group 120 1-37,text,TRUE,,1708,17308,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,606,0,99,,
1.71899E+12,613,HTTP Request,200,OK,Thread Group 120 1-38,text,TRUE,,1708,12788,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,612,0,130,,
1.71899E+12,619,HTTP Request,200,OK,Thread Group 120 1-39,text,TRUE,,1708,13036,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,619,0,118,,
1.71899E+12,579,HTTP Request,200,OK,Thread Group 120 1-40,text,TRUE,,1708,12146,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,579,0,103,,
1.71899E+12,575,HTTP Request,200,OK,Thread Group 120 1-41,text,TRUE,,1708,12364,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,575,0,92,,
1.71899E+12,586,HTTP Request,200,OK,Thread Group 120 1-42,text,TRUE,,1712,14152,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,586,0,98,,
1.71899E+12,627,HTTP Request,200,OK,Thread Group 120 1-43,text,TRUE,,1708,13531,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,627,0,141,,
1.71899E+12,697,HTTP Request,200,OK,Thread Group 120 1-44,text,TRUE,,1708,14459,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,697,0,137,,
1.71899E+12,694,HTTP Request,200,OK,Thread Group 120 1-45,text,TRUE,,1708,12643,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,694,0,196,,
1.71899E+12,701,HTTP Request,200,OK,Thread Group 120 1-46,text,TRUE,,1708,13114,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,701,0,93,,
1.71899E+12,816,HTTP Request,200,OK,Thread Group 120 1-47,text,TRUE,,1708,17982,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,816,0,207,,
1.71899E+12,613,HTTP Request,200,OK,Thread Group 120 1-48,text,TRUE,,1708,16403,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,613,0,113,,
1.71899E+12,665,HTTP Request,200,OK,Thread Group 120 1-49,text,TRUE,,1708,14497,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,665,0,156,,
1.71899E+12,626,HTTP Request,200,OK,Thread Group 120 1-50,text,TRUE,,1708,16912,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,625,0,108,,
1.71899E+12,597,HTTP Request,200,OK,Thread Group 120 1-51,text,TRUE,,1708,15083,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,597,0,95,,
1.71899E+12,624,HTTP Request,200,OK,Thread Group 120 1-52,text,TRUE,,1708,13563,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,624,0,102,,
1.71899E+12,725,HTTP Request,200,OK,Thread Group 120 1-53,text,TRUE,,1708,16982,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,725,0,92,,
1.71899E+12,720,HTTP Request,200,OK,Thread Group 120 1-54,text,TRUE,,1708,14096,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,720,0,230,,
1.71899E+12,631,HTTP Request,200,OK,Thread Group 120 1-55,text,TRUE,,1708,18566,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,631,0,92,,
1.71899E+12,612,HTTP Request,200,OK,Thread Group 120 1-56,text,TRUE,,1708,17629,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,612,0,109,,
1.71899E+12,625,HTTP Request,200,OK,Thread Group 120 1-57,text,TRUE,,1708,18607,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,625,0,114,,
1.71899E+12,729,HTTP Request,200,OK,Thread Group 120 1-58,text,TRUE,,1708,16057,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,729,0,115,,
1.71899E+12,704,HTTP Request,200,OK,Thread Group 120 1-59,text,TRUE,,1708,17283,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,704,0,110,,
1.71899E+12,578,HTTP Request,200,OK,Thread Group 120 1-60,text,TRUE,,1708,12809,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,578,0,86,,
1.71899E+12,599,HTTP Request,200,OK,Thread Group 120 1-61,text,TRUE,,1708,13475,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,599,0,117,,
1.71899E+12,619,HTTP Request,200,OK,Thread Group 120 1-62,text,TRUE,,1712,16032,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,617,0,107,,
1.71899E+12,605,HTTP Request,200,OK,Thread Group 120 1-63,text,TRUE,,1708,12759,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,605,0,121,,
1.71899E+12,879,HTTP Request,200,OK,Thread Group 120 1-64,text,TRUE,,1708,15144,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,878,0,131,,
1.71899E+12,688,HTTP Request,200,OK,Thread Group 120 1-65,text,TRUE,,1708,15276,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,688,0,167,,
1.71899E+12,688,HTTP Request,200,OK,Thread Group 120 1-66,text,TRUE,,1708,14338,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,688,0,126,,
1.71899E+12,656,HTTP Request,200,OK,Thread Group 120 1-67,text,TRUE,,1708,14382,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,655,0,127,,
1.71899E+12,640,HTTP Request,200,OK,Thread Group 120 1-68,text,TRUE,,1708,17634,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,640,0,120,,
1.71899E+12,634,HTTP Request,200,OK,Thread Group 120 1-69,text,TRUE,,1708,14475,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,633,0,112,,
1.71899E+12,578,HTTP Request,200,OK,Thread Group 120 1-70,text,TRUE,,1708,12200,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,578,0,92,,
1.71899E+12,576,HTTP Request,200,OK,Thread Group 120 1-71,text,TRUE,,1708,12435,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,576,0,105,,
1.71899E+12,630,HTTP Request,200,OK,Thread Group 120 1-72,text,TRUE,,1708,13697,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,628,0,136,,
1.71899E+12,744,HTTP Request,200,OK,Thread Group 120 1-73,text,TRUE,,1708,16288,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,744,0,92,,
1.71899E+12,574,HTTP Request,200,OK,Thread Group 120 1-74,text,TRUE,,1708,13388,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,574,0,87,,
1.71899E+12,597,HTTP Request,200,OK,Thread Group 120 1-75,text,TRUE,,1708,16033,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,597,0,91,,
1.71899E+12,595,HTTP Request,200,OK,Thread Group 120 1-76,text,TRUE,,1708,18596,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,595,0,84,,
1.71899E+12,579,HTTP Request,200,OK,Thread Group 120 1-77,text,TRUE,,1708,12785,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,579,0,82,,
1.71899E+12,623,HTTP Request,200,OK,Thread Group 120 1-78,text,TRUE,,1708,14099,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,623,0,112,,
1.71899E+12,640,HTTP Request,200,OK,Thread Group 120 1-79,text,TRUE,,1708,14238,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,640,0,120,,
1.71899E+12,608,HTTP Request,200,OK,Thread Group 120 1-80,text,TRUE,,1708,13425,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,608,0,96,,
1.71899E+12,607,HTTP Request,200,OK,Thread Group 120 1-81,text,TRUE,,1708,12249,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,607,0,121,,
1.71899E+12,608,HTTP Request,200,OK,Thread Group 120 1-82,text,TRUE,,1708,14730,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,608,0,93,,
1.71899E+12,592,HTTP Request,200,OK,Thread Group 120 1-83,text,TRUE,,1712,13507,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,592,0,88,,
1.71899E+12,639,HTTP Request,200,OK,Thread Group 120 1-84,text,TRUE,,1708,13325,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,639,0,87,,
1.71899E+12,761,HTTP Request,200,OK,Thread Group 120 1-85,text,TRUE,,1708,14495,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,761,0,118,,
1.71899E+12,657,HTTP Request,200,OK,Thread Group 120 1-86,text,TRUE,,1708,12944,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,657,0,168,,
1.71899E+12,603,HTTP Request,200,OK,Thread Group 120 1-87,text,TRUE,,1708,11921,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,603,0,111,,
1.71899E+12,593,HTTP Request,200,OK,Thread Group 120 1-88,text,TRUE,,1708,11779,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,593,0,109,,
1.71899E+12,583,HTTP Request,200,OK,Thread Group 120 1-89,text,TRUE,,1708,12099,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,583,0,88,,
1.71899E+12,611,HTTP Request,200,OK,Thread Group 120 1-90,text,TRUE,,1708,12934,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,610,0,117,,
1.71899E+12,635,HTTP Request,200,OK,Thread Group 120 1-91,text,TRUE,,1708,14050,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,635,0,114,,
1.71899E+12,742,HTTP Request,200,OK,Thread Group 120 1-92,text,TRUE,,1708,13904,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,742,0,121,,
1.71899E+12,769,HTTP Request,200,OK,Thread Group 120 1-93,text,TRUE,,1708,13247,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,769,0,245,,
1.71899E+12,681,HTTP Request,200,OK,Thread Group 120 1-95,text,TRUE,,1708,16752,3,3,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,681,0,156,,
1.71899E+12,599,HTTP Request,200,OK,Thread Group 120 1-96,text,TRUE,,1708,13653,3,3,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,598,0,98,,
1.71899E+12,791,HTTP Request,200,OK,Thread Group 120 1-97,text,TRUE,,1708,11521,3,3,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,790,0,137,,
1.71899E+12,740,HTTP Request,200,OK,Thread Group 120 1-99,text,TRUE,,1708,12868,4,4,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,739,0,116,,
1.71899E+12,702,HTTP Request,200,OK,Thread Group 120 1-100,text,TRUE,,1708,15305,4,4,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,702,0,82,,
1.71899E+12,679,HTTP Request,200,OK,Thread Group 120 1-102,text,TRUE,,1708,15512,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,679,0,148,,
1.71899E+12,606,HTTP Request,200,OK,Thread Group 120 1-103,text,TRUE,,1712,11859,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,606,0,103,,
1.71899E+12,630,HTTP Request,200,OK,Thread Group 120 1-104,text,TRUE,,1708,14366,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,630,0,111,,
1.71899E+12,615,HTTP Request,200,OK,Thread Group 120 1-105,text,TRUE,,1708,14754,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,615,0,105,,
1.71899E+12,575,HTTP Request,200,OK,Thread Group 120 1-106,text,TRUE,,1708,11771,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,575,0,91,,
1.71899E+12,617,HTTP Request,200,OK,Thread Group 120 1-107,text,TRUE,,1708,14724,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,608,0,87,,
1.71899E+12,605,HTTP Request,200,OK,Thread Group 120 1-108,text,TRUE,,1708,16032,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,603,0,100,,
1.71899E+12,582,HTTP Request,200,OK,Thread Group 120 1-109,text,TRUE,,1708,14277,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,582,0,82,,
1.71899E+12,682,HTTP Request,200,OK,Thread Group 120 1-110,text,TRUE,,1708,16020,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,682,0,87,,
1.71899E+12,668,HTTP Request,200,OK,Thread Group 120 1-111,text,TRUE,,1708,14879,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,668,0,189,,
1.71899E+12,609,HTTP Request,200,OK,Thread Group 120 1-112,text,TRUE,,1708,15101,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,609,0,110,,
1.71899E+12,622,HTTP Request,200,OK,Thread Group 120 1-113,text,TRUE,,1708,14903,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,622,0,104,,
1.71899E+12,616,HTTP Request,200,OK,Thread Group 120 1-114,text,TRUE,,1708,15045,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,616,0,99,,
1.71899E+12,745,HTTP Request,200,OK,Thread Group 120 1-115,text,TRUE,,1708,17796,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,745,0,95,,
1.71899E+12,730,HTTP Request,200,OK,Thread Group 120 1-116,text,TRUE,,1708,17181,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,730,0,95,,
1.71899E+12,615,HTTP Request,200,OK,Thread Group 120 1-118,text,TRUE,,1708,13692,6,6,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,615,0,107,,
1.71899E+12,632,HTTP Request,200,OK,Thread Group 120 1-119,text,TRUE,,1708,13852,6,6,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,632,0,120,,
1.71899E+12,618,HTTP Request,200,OK,Thread Group 120 1-120,text,TRUE,,1708,13810,5,5,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,618,0,134,,
1.71899E+12,12738,HTTP Request,200,OK,Thread Group 120 1-98,text,TRUE,,1708,14001,4,4,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,12738,0,118,,
1.71899E+12,14740,HTTP Request,200,OK,Thread Group 120 1-94,text,TRUE,,1712,15439,3,3,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,14740,0,113,,
1.71899E+12,14409,HTTP Request,200,OK,Thread Group 120 1-101,text,TRUE,,1708,12946,2,2,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,14409,0,95,,
1.71899E+12,13139,HTTP Request,200,OK,Thread Group 120 1-117,text,TRUE,,1708,14018,1,1,https://skripsi-dlib-psp6a4cyiq-et.a.run.app/upload,13139,0,115,,
