timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.71907E+12,724,HTTP Request,200,OK,Thread Group 180 1-34,text,TRUE,,1708,14216,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,724,0,133,,
1.71907E+12,932,HTTP Request,200,OK,Thread Group 180 1-35,text,TRUE,,1712,14119,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,932,0,106,,
1.71907E+12,869,HTTP Request,200,OK,Thread Group 180 1-36,text,TRUE,,1708,15780,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,869,0,284,,
1.71907E+12,1226,HTTP Request,200,OK,Thread Group 180 1-37,text,TRUE,,1708,17307,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,1226,0,271,,
1.71907E+12,903,HTTP Request,200,OK,Thread Group 180 1-38,text,TRUE,,1708,12781,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,894,0,291,,
1.71907E+12,794,HTTP Request,200,OK,Thread Group 180 1-39,text,TRUE,,1712,13020,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,794,0,171,,
1.71907E+12,791,HTTP Request,200,OK,Thread Group 180 1-40,text,TRUE,,1708,12157,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,791,0,232,,
1.71907E+12,734,HTTP Request,200,OK,Thread Group 180 1-41,text,TRUE,,1708,12363,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,734,0,139,,
1.71907E+12,685,HTTP Request,200,OK,Thread Group 180 1-42,text,TRUE,,1708,14127,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,685,0,124,,
1.71907E+12,702,HTTP Request,200,OK,Thread Group 180 1-43,text,TRUE,,1708,13527,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,702,0,99,,
1.71907E+12,713,HTTP Request,200,OK,Thread Group 180 1-44,text,TRUE,,1708,14443,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,713,0,133,,
1.71907E+12,798,HTTP Request,200,OK,Thread Group 180 1-45,text,TRUE,,1708,12636,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,798,0,135,,
1.71907E+12,706,HTTP Request,200,OK,Thread Group 180 1-46,text,TRUE,,1708,13113,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,706,0,125,,
1.71907E+12,785,HTTP Request,200,OK,Thread Group 180 1-47,text,TRUE,,1708,17957,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,785,0,134,,
1.71907E+12,712,HTTP Request,200,OK,Thread Group 180 1-48,text,TRUE,,1708,16405,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,712,0,129,,
1.71907E+12,768,HTTP Request,200,OK,Thread Group 180 1-49,text,TRUE,,1708,14499,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,768,0,104,,
1.71907E+12,741,HTTP Request,200,OK,Thread Group 180 1-50,text,TRUE,,1708,16908,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,741,0,134,,
1.71907E+12,763,HTTP Request,200,OK,Thread Group 180 1-51,text,TRUE,,1708,15058,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,763,0,139,,
1.71907E+12,664,HTTP Request,200,OK,Thread Group 180 1-52,text,TRUE,,1708,13550,2,2,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,664,0,126,,
1.71907E+12,758,HTTP Request,200,OK,Thread Group 180 1-53,text,TRUE,,1708,16975,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,757,0,118,,
1.71907E+12,696,HTTP Request,200,OK,Thread Group 180 1-54,text,TRUE,,1708,14107,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,696,0,114,,
1.71907E+12,853,HTTP Request,200,OK,Thread Group 180 1-55,text,TRUE,,1708,18562,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,853,0,124,,
1.71907E+12,736,HTTP Request,200,OK,Thread Group 180 1-56,text,TRUE,,1708,17634,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,735,0,115,,
1.71907E+12,780,HTTP Request,200,OK,Thread Group 180 1-57,text,TRUE,,1708,18603,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,780,0,114,,
1.71907E+12,766,HTTP Request,200,OK,Thread Group 180 1-58,text,TRUE,,1708,16059,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,766,0,115,,
1.71907E+12,854,HTTP Request,200,OK,Thread Group 180 1-59,text,TRUE,,1708,17282,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,854,0,116,,
1.71907E+12,875,HTTP Request,200,OK,Thread Group 180 1-60,text,TRUE,,1708,12832,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,875,0,267,,
1.71907E+12,769,HTTP Request,200,OK,Thread Group 180 1-61,text,TRUE,,1708,13480,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,769,0,145,,
1.71907E+12,729,HTTP Request,200,OK,Thread Group 180 1-62,text,TRUE,,1712,16031,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,729,0,101,,
1.71907E+12,760,HTTP Request,200,OK,Thread Group 180 1-63,text,TRUE,,1708,12746,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,760,0,133,,
1.71907E+12,875,HTTP Request,200,OK,Thread Group 180 1-64,text,TRUE,,1708,15152,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,875,0,130,,
1.71907E+12,750,HTTP Request,200,OK,Thread Group 180 1-65,text,TRUE,,1712,15302,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,750,0,160,,
1.71907E+12,816,HTTP Request,200,OK,Thread Group 180 1-66,text,TRUE,,1708,14334,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,815,0,128,,
1.71907E+12,840,HTTP Request,200,OK,Thread Group 180 1-67,text,TRUE,,1708,14363,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,840,0,160,,
1.71907E+12,1009,HTTP Request,200,OK,Thread Group 180 1-68,text,TRUE,,1708,17633,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,1009,0,253,,
1.71907E+12,844,HTTP Request,200,OK,Thread Group 180 1-69,text,TRUE,,1712,14495,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,843,0,202,,
1.71907E+12,732,HTTP Request,200,OK,Thread Group 180 1-70,text,TRUE,,1708,12202,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,732,0,129,,
1.71907E+12,709,HTTP Request,200,OK,Thread Group 180 1-71,text,TRUE,,1708,12431,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,709,0,137,,
1.71907E+12,768,HTTP Request,200,OK,Thread Group 180 1-72,text,TRUE,,1712,13726,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,768,0,98,,
1.71907E+12,936,HTTP Request,200,OK,Thread Group 180 1-73,text,TRUE,,1708,16281,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,936,0,147,,
1.71907E+12,704,HTTP Request,200,OK,Thread Group 180 1-74,text,TRUE,,1708,13399,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,704,0,112,,
1.71907E+12,781,HTTP Request,200,OK,Thread Group 180 1-75,text,TRUE,,1708,16005,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,780,0,142,,
1.71907E+12,739,HTTP Request,200,OK,Thread Group 180 1-76,text,TRUE,,1708,18574,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,739,0,124,,
1.71907E+12,726,HTTP Request,200,OK,Thread Group 180 1-77,text,TRUE,,1708,12787,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,726,0,130,,
1.71907E+12,686,HTTP Request,200,OK,Thread Group 180 1-78,text,TRUE,,1708,14095,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,686,0,133,,
1.71907E+12,775,HTTP Request,200,OK,Thread Group 180 1-79,text,TRUE,,1708,14237,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,775,0,128,,
1.71907E+12,711,HTTP Request,200,OK,Thread Group 180 1-80,text,TRUE,,1708,13415,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,711,0,119,,
1.71907E+12,767,HTTP Request,200,OK,Thread Group 180 1-81,text,TRUE,,1708,12242,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,767,0,133,,
1.71907E+12,909,HTTP Request,200,OK,Thread Group 180 1-82,text,TRUE,,1708,14726,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,909,0,122,,
1.71907E+12,887,HTTP Request,200,OK,Thread Group 180 1-83,text,TRUE,,1708,13506,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,887,0,244,,
1.71907E+12,849,HTTP Request,200,OK,Thread Group 180 1-84,text,TRUE,,1708,13348,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,849,0,248,,
1.71907E+12,893,HTTP Request,200,OK,Thread Group 180 1-85,text,TRUE,,1708,14512,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,893,0,115,,
1.71907E+12,706,HTTP Request,200,OK,Thread Group 180 1-86,text,TRUE,,1708,12919,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,706,0,171,,
1.71907E+12,830,HTTP Request,200,OK,Thread Group 180 1-87,text,TRUE,,1708,11911,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,830,0,133,,
1.71907E+12,657,HTTP Request,200,OK,Thread Group 180 1-88,text,TRUE,,1708,11778,2,2,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,657,0,143,,
1.71907E+12,828,HTTP Request,200,OK,Thread Group 180 1-89,text,TRUE,,1708,12083,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,828,0,267,,
1.71907E+12,862,HTTP Request,200,OK,Thread Group 180 1-90,text,TRUE,,1708,12915,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,862,0,260,,
1.71907E+12,829,HTTP Request,200,OK,Thread Group 180 1-91,text,TRUE,,1708,14025,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,829,0,257,,
1.71907E+12,765,HTTP Request,200,OK,Thread Group 180 1-92,text,TRUE,,1708,13909,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,765,0,132,,
1.71907E+12,748,HTTP Request,200,OK,Thread Group 180 1-93,text,TRUE,,1708,13252,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,748,0,135,,
1.71907E+12,775,HTTP Request,200,OK,Thread Group 180 1-94,text,TRUE,,1708,15441,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,775,0,127,,
1.71907E+12,715,HTTP Request,200,OK,Thread Group 180 1-95,text,TRUE,,1708,16757,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,715,0,147,,
1.71907E+12,729,HTTP Request,200,OK,Thread Group 180 1-96,text,TRUE,,1712,13676,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,729,0,183,,
1.71907E+12,871,HTTP Request,200,OK,Thread Group 180 1-97,text,TRUE,,1708,11529,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,871,0,109,,
1.71907E+12,782,HTTP Request,200,OK,Thread Group 180 1-98,text,TRUE,,1708,14003,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,782,0,127,,
1.71907E+12,827,HTTP Request,200,OK,Thread Group 180 1-99,text,TRUE,,1708,12852,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,827,0,209,,
1.71907E+12,977,HTTP Request,200,OK,Thread Group 180 1-100,text,TRUE,,1708,15334,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,977,0,146,,
1.71907E+12,713,HTTP Request,200,OK,Thread Group 180 1-101,text,TRUE,,1708,12921,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,713,0,127,,
1.71907E+12,794,HTTP Request,200,OK,Thread Group 180 1-102,text,TRUE,,1708,15514,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,794,0,145,,
1.71907E+12,684,HTTP Request,200,OK,Thread Group 180 1-103,text,TRUE,,1708,11870,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,684,0,128,,
1.71907E+12,999,HTTP Request,200,OK,Thread Group 180 1-104,text,TRUE,,1708,14395,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,999,0,126,,
1.71907E+12,974,HTTP Request,200,OK,Thread Group 180 1-105,text,TRUE,,1708,14735,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,974,0,130,,
1.71907E+12,918,HTTP Request,200,OK,Thread Group 180 1-106,text,TRUE,,1708,11788,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,918,0,120,,
1.71907E+12,918,HTTP Request,200,OK,Thread Group 180 1-107,text,TRUE,,1708,14714,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,918,0,317,,
1.71907E+12,777,HTTP Request,200,OK,Thread Group 180 1-108,text,TRUE,,1712,16022,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,777,0,111,,
1.71907E+12,956,HTTP Request,200,OK,Thread Group 180 1-109,text,TRUE,,1708,14273,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,956,0,227,,
1.71907E+12,816,HTTP Request,200,OK,Thread Group 180 1-110,text,TRUE,,1708,15998,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,816,0,113,,
1.71907E+12,878,HTTP Request,200,OK,Thread Group 180 1-111,text,TRUE,,1708,14884,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,869,0,271,,
1.71907E+12,819,HTTP Request,200,OK,Thread Group 180 1-112,text,TRUE,,1708,15097,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,819,0,191,,
1.71907E+12,729,HTTP Request,200,OK,Thread Group 180 1-113,text,TRUE,,1708,14893,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,729,0,145,,
1.71907E+12,820,HTTP Request,200,OK,Thread Group 180 1-114,text,TRUE,,1708,15065,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,820,0,151,,
